line	subcard	key1	iast	sense_tag	tag_vocabulary	class	column	page	volume	review_status	reviewer	flag
4440	han~~h0_zz_pw00	han	han	prefix-apa-4b	free-form-provenance-label	tag-not-a-sense-path	7-1494	7-p0747	7	ai_translated	None	сегментация под вопросом
4441	han~~h0_zz_pw00	han	han	prefix-apa-4c	free-form-provenance-label	tag-not-a-sense-path	7-1494	7-p0747	7	ai_translated	None	сегментация под вопросом
4442	han~~h0_zz_pw00	han	han	prefix-apa-4d	free-form-provenance-label	tag-not-a-sense-path	7-1494	7-p0747	7	ai_translated	None	сегментация под вопросом
4443	han~~h0_zz_pw00	han	han	prefix-apa-4e	free-form-provenance-label	tag-not-a-sense-path	7-1494	7-p0747	7	ai_translated	None	сегментация под вопросом
4444	han~~h0_zz_pw00	han	han	prefix-apa-in-cpd	free-form-provenance-label	tag-not-a-sense-path	7-1494	7-p0747	7	ai_translated	None	сегментация под вопросом
4445	han~~h0_zz_pw00	han	han	prefix-apa-des	free-form-provenance-label	tag-not-a-sense-path	7-1494	7-p0747	7	ai_translated	None	сегментация под вопросом
4446	han~~h0_zz_pw00	han	han	prefix-pra-head	free-form-provenance-label	tag-not-a-sense-path	7-1494	7-p0747	7	ai_translated	None	сегментация под вопросом
4447	han~~h0_zz_pw00	han	han	prefix-pra-1	free-form-provenance-label	tag-not-a-sense-path	7-1494	7-p0747	7	ai_translated	None	сегментация под вопросом
4448	han~~h0_zz_pw00	han	han	prefix-pra-2	free-form-provenance-label	tag-not-a-sense-path	7-1494	7-p0747	7	ai_translated	None	сегментация под вопросом
4449	han~~h0_zz_pw00	han	han	prefix-vi2-head	free-form-provenance-label	tag-not-a-sense-path	7-1494	7-p0747	7	ai_translated	None	сегментация под вопросом
4450	han~~h0_zz_pw00	han	han	prefix-abhi-head	free-form-provenance-label	tag-not-a-sense-path	7-1494	7-p0747	7	ai_translated	None	сегментация под вопросом
4451	han~~h0_zz_pw00	han	han	prefix-abhi-1	free-form-provenance-label	tag-not-a-sense-path	7-1494	7-p0747	7	ai_translated	None	сегментация под вопросом
4452	han~~h0_zz_pw00	han	han	prefix-abhi-2	free-form-provenance-label	tag-not-a-sense-path	7-1494	7-p0747	7	ai_translated	None	сегментация под вопросом
4453	han~~h0_zz_pw00	han	han	prefix-abhi-3	free-form-provenance-label	tag-not-a-sense-path	7-1494	7-p0747	7	ai_translated	None	сегментация под вопросом
4454	han~~h0_zz_pw00	han	han	prefix-abhi-4	free-form-provenance-label	tag-not-a-sense-path	7-1494	7-p0747	7	ai_translated	None	сегментация под вопросом
4455	han~~h0_zz_pw00	han	han	prefix-abhi-5-head	free-form-provenance-label	tag-not-a-sense-path	7-1494	7-p0747	7	ai_translated	None	сегментация под вопросом
4456	han~~h0_zz_pw00	han	han	prefix-abhi-5a	free-form-provenance-label	tag-not-a-sense-path	7-1494	7-p0747	7	ai_translated	None	сегментация под вопросом
4457	han~~h0_zz_pw00	han	han	prefix-abhi-5b	free-form-provenance-label	tag-not-a-sense-path	7-1494	7-p0747	7	ai_translated	None	сегментация под вопросом
4458	han~~h0_zz_pw00	han	han	prefix-abhi-5c	free-form-provenance-label	tag-not-a-sense-path	7-1494	7-p0747	7	ai_translated	None	сегментация под вопросом
4459	han~~h0_zz_pw00	han	han	prefix-abhi-5d	free-form-provenance-label	tag-not-a-sense-path	7-1494	7-p0747	7	ai_translated	None	сегментация под вопросом
4460	han~~h0_zz_pw00	han	han	prefix-abhi-5e	free-form-provenance-label	tag-not-a-sense-path	7-1494	7-p0747	7	ai_translated	None	сегментация под вопросом
4461	han~~h0_zz_pw00	han	han	prefix-abhi-5f	free-form-provenance-label	tag-not-a-sense-path	7-1494	7-p0747	7	ai_translated	None	сегментация под вопросом
4462	han~~h0_zz_pw00	han	han	prefix-abhi-5g	free-form-provenance-label	tag-not-a-sense-path	7-1494	7-p0747	7	ai_translated	None	сегментация под вопросом
4463	han~~h0_zz_pw00	han	han	prefix-abhi-des	free-form-provenance-label	tag-not-a-sense-path	7-1494	7-p0747	7	ai_translated	None	сегментация под вопросом
4464	han~~h0_zz_pw00	han	han	prefix-sam-head	free-form-provenance-label	tag-not-a-sense-path	7-1494	7-p0747	7	ai_translated	None	сегментация под вопросом
4465	han~~h0_zz_pw00	han	han	prefix-ava-head	free-form-provenance-label	tag-not-a-sense-path	7-1494	7-p0747	7	ai_translated	None	сегментация под вопросом
4466	han~~h0_zz_pw00	han	han	prefix-ava-1	free-form-provenance-label	tag-not-a-sense-path	7-1494	7-p0747	7	ai_translated	None	сегментация под вопросом
4467	han~~h0_zz_pw00	han	han	prefix-ava-2	free-form-provenance-label	tag-not-a-sense-path	7-1494	7-p0747	7	ai_translated	None	сегментация под вопросом
4468	han~~h0_zz_pw00	han	han	prefix-ava-3	free-form-provenance-label	tag-not-a-sense-path	7-1494	7-p0747	7	ai_translated	None	сегментация под вопросом
4469	han~~h0_zz_pw00	han	han	prefix-ava-4	free-form-provenance-label	tag-not-a-sense-path	7-1494	7-p0747	7	ai_translated	None	сегментация под вопросом
4470	han~~h0_zz_pw00	han	han	prefix-ava-5	free-form-provenance-label	tag-not-a-sense-path	7-1494	7-p0747	7	ai_translated	None	сегментация под вопросом
4471	han~~h0_zz_pw00	han	han	prefix-ava-6-head	free-form-provenance-label	tag-not-a-sense-path	7-1494	7-p0747	7	ai_translated	None	сегментация под вопросом
4472	han~~h0_zz_pw00	han	han	prefix-ava-6a	free-form-provenance-label	tag-not-a-sense-path	7-1494	7-p0747	7	ai_translated	None	сегментация под вопросом
4473	han~~h0_zz_pw00	han	han	prefix-ava-6b	free-form-provenance-label	tag-not-a-sense-path	7-1494	7-p0747	7	ai_translated	None	сегментация под вопросом
4474	han~~h0_zz_pw00	han	han	prefix-ava-form	free-form-provenance-label	tag-not-a-sense-path	7-1494	7-p0747	7	ai_translated	None	сегментация под вопросом
4475	han~~h0_zz_pw00	han	han	prefix-ava-back	free-form-provenance-label	tag-not-a-sense-path	7-1494	7-p0747	7	ai_translated	None	сегментация под вопросом
4476	han~~h0_zz_pw00	han	han	prefix-ud-head	free-form-provenance-label	tag-not-a-sense-path	7-1494	7-p0747	7	ai_translated	None	сегментация под вопросом
4477	han~~h0_zz_pw00	han	han	prefix-ni-head	free-form-provenance-label	tag-not-a-sense-path	7-1494	7-p0747	7	ai_translated	None	сегментация под вопросом
4478	han~~h0_zz_pw00	han	han	prefix-pari-head	free-form-provenance-label	tag-not-a-sense-path	7-1494	7-p0747	7	ai_translated	None	сегментация под вопросом
4479	han~~h0_zz_pw00	han	han	prefix-vi3-head	free-form-provenance-label	tag-not-a-sense-path	7-1494	7-p0747	7	ai_translated	None	сегментация под вопросом
4480	han~~h0_zz_pw00	han	han	prefix-sam2-head	free-form-provenance-label	tag-not-a-sense-path	7-1494	7-p0747	7	ai_translated	None	сегментация под вопросом
4481	han~~h0_zz_pw00	han	han	prefix-sam2-1	free-form-provenance-label	tag-not-a-sense-path	7-1494	7-p0747	7	ai_translated	None	сегментация под вопросом
4482	han~~h0_zz_pw00	han	han	prefix-sam2-2	free-form-provenance-label	tag-not-a-sense-path	7-1494	7-p0747	7	ai_translated	None	сегментация под вопросом
4492	han~~h0_zz_pw01	han	han	7e	sense-path-like	sense-path-unresolved	7-1494	7-p0747	7	ai_translated	None	сегментация под вопросом
4493	han~~h0_zz_pw01	han	han	7f	sense-path-like	sense-path-unresolved	7-1494	7-p0747	7	ai_translated	None	сегментация под вопросом
4494	han~~h0_zz_pw01	han	han	7g	sense-path-like	sense-path-unresolved	7-1494	7-p0747	7	ai_translated	None	сегментация под вопросом
4495	han~~h0_zz_pw01	han	han	7h	sense-path-like	sense-path-unresolved	7-1494	7-p0747	7	ai_translated	None	сегментация под вопросом
4496	han~~h0_zz_pw01	han	han	7i	sense-path-like	sense-path-unresolved	7-1494	7-p0747	7	ai_translated	None	сегментация под вопросом
4497	han~~h0_zz_pw01	han	han	7k	sense-path-like	sense-path-unresolved	7-1494	7-p0747	7	ai_translated	None	сегментация под вопросом
4498	han~~h0_zz_pw01	han	han	7l	sense-path-like	sense-path-unresolved	7-1494	7-p0747	7	ai_translated	None	сегментация под вопросом
4499	han~~h0_zz_pw01	han	han	7m	sense-path-like	sense-path-unresolved	7-1494	7-p0747	7	ai_translated	None	сегментация под вопросом
4500	han~~h0_zz_pw01	han	han	7n	sense-path-like	sense-path-unresolved	7-1494	7-p0747	7	ai_translated	None	сегментация под вопросом
4501	han~~h0_zz_pw01	han	han	anu-han	free-form-provenance-label	tag-not-a-sense-path	7-1494	7-p0747	7	ai_translated	None	сегментация под вопросом
4502	han~~h0_zz_pw01	han	han	apa-han	free-form-provenance-label	tag-not-a-sense-path	7-1494	7-p0747	7	ai_translated	None	сегментация под вопросом
4503	han~~h0_zz_pw01	han	han	abhi-han-1	free-form-provenance-label	tag-not-a-sense-path	7-1494	7-p0747	7	ai_translated	None	сегментация под вопросом
4504	han~~h0_zz_pw01	han	han	abhi-han-2	free-form-provenance-label	tag-not-a-sense-path	7-1494	7-p0747	7	ai_translated	None	сегментация под вопросом
4505	han~~h0_zz_pw01	han	han	abhi-han-2a	free-form-provenance-label	tag-not-a-sense-path	7-1494	7-p0747	7	ai_translated	None	сегментация под вопросом
4506	han~~h0_zz_pw01	han	han	abhi-han-2b	free-form-provenance-label	tag-not-a-sense-path	7-1494	7-p0747	7	ai_translated	None	сегментация под вопросом
4507	han~~h0_zz_pw01	han	han	abhi-han-2c	free-form-provenance-label	tag-not-a-sense-path	7-1494	7-p0747	7	ai_translated	None	сегментация под вопросом
4508	han~~h0_zz_pw01	han	han	abhi-han-2d	free-form-provenance-label	tag-not-a-sense-path	7-1494	7-p0747	7	ai_translated	None	сегментация под вопросом
4509	han~~h0_zz_pw01	han	han	ava-han	free-form-provenance-label	tag-not-a-sense-path	7-1494	7-p0747	7	ai_translated	None	сегментация под вопросом
4510	han~~h0_zz_pw01	han	han	a-han	free-form-provenance-label	tag-not-a-sense-path	7-1494	7-p0747	7	ai_translated	None	сегментация под вопросом
4511	han~~h0_zz_pw01	han	han	a-han-corr	free-form-provenance-label	tag-not-a-sense-path	7-1494	7-p0747	7	ai_translated	None	сегментация под вопросом
4512	han~~h0_zz_pw01	han	han	prati-han-1	free-form-provenance-label	tag-not-a-sense-path	7-1494	7-p0747	7	ai_translated	None	сегментация под вопросом
4513	han~~h0_zz_pw01	han	han	prati-han-2	free-form-provenance-label	tag-not-a-sense-path	7-1494	7-p0747	7	ai_translated	None	сегментация под вопросом
4514	han~~h0_zz_pw01	han	han	prati-han-2a	free-form-provenance-label	tag-not-a-sense-path	7-1494	7-p0747	7	ai_translated	None	сегментация под вопросом
4515	han~~h0_zz_pw01	han	han	prati-han-2b	free-form-provenance-label	tag-not-a-sense-path	7-1494	7-p0747	7	ai_translated	None	сегментация под вопросом
4516	han~~h0_zz_pw01	han	han	vi-han-1	free-form-provenance-label	tag-not-a-sense-path	7-1494	7-p0747	7	ai_translated	None	сегментация под вопросом
4517	han~~h0_zz_pw01	han	han	vi-han-2	free-form-provenance-label	tag-not-a-sense-path	7-1494	7-p0747	7	ai_translated	None	сегментация под вопросом
4518	han~~h0_zz_pw01	han	han	vi-han-3	free-form-provenance-label	tag-not-a-sense-path	7-1494	7-p0747	7	ai_translated	None	сегментация под вопросом
4519	han~~h0_zz_pw01	han	han	vi-han-4	free-form-provenance-label	tag-not-a-sense-path	7-1494	7-p0747	7	ai_translated	None	сегментация под вопросом
4520	han~~h0_zz_pw01	han	han	vi-han-4a	free-form-provenance-label	tag-not-a-sense-path	7-1494	7-p0747	7	ai_translated	None	сегментация под вопросом
4521	han~~h0_zz_pw01	han	han	vi-han-4b	free-form-provenance-label	tag-not-a-sense-path	7-1494	7-p0747	7	ai_translated	None	сегментация под вопросом
4522	han~~h0_zz_pw01	han	han	vi-han-4c	free-form-provenance-label	tag-not-a-sense-path	7-1494	7-p0747	7	ai_translated	None	сегментация под вопросом
4523	han~~h0_zz_pw01	han	han	vi-han-4d	free-form-provenance-label	tag-not-a-sense-path	7-1494	7-p0747	7	ai_translated	None	сегментация под вопросом
4524	han~~h0_zz_pw01	han	han	vi-han-4e	free-form-provenance-label	tag-not-a-sense-path	7-1494	7-p0747	7	ai_translated	None	сегментация под вопросом
4525	han~~h0_zz_pw01	han	han	vi-han-4f	free-form-provenance-label	tag-not-a-sense-path	7-1494	7-p0747	7	ai_translated	None	сегментация под вопросом
4526	han~~h0_zz_pw01	han	han	vi-han-note	free-form-provenance-label	tag-not-a-sense-path	7-1494	7-p0747	7	ai_translated	None	сегментация под вопросом
4527	han~~h0_zz_pw01	han	han	vi-han-corr	free-form-provenance-label	tag-not-a-sense-path	7-1494	7-p0747	7	ai_translated	None	сегментация под вопросом
4528	han~~h0_zz_pw01	han	han	sam-han-1	free-form-provenance-label	tag-not-a-sense-path	7-1494	7-p0747	7	ai_translated	None	сегментация под вопросом
4529	han~~h0_zz_pw01	han	han	sam-han-2	free-form-provenance-label	tag-not-a-sense-path	7-1494	7-p0747	7	ai_translated	None	сегментация под вопросом
4530	han~~h0_zz_pw01	han	han	sam-han-3	free-form-provenance-label	tag-not-a-sense-path	7-1494	7-p0747	7	ai_translated	None	сегментация под вопросом
4531	han~~h0_zz_pw01	han	han	sam-han-4	free-form-provenance-label	tag-not-a-sense-path	7-1494	7-p0747	7	ai_translated	None	сегментация под вопросом
4532	han~~h0_zz_pw01	han	han	sam-han-5	free-form-provenance-label	tag-not-a-sense-path	7-1494	7-p0747	7	ai_translated	None	сегментация под вопросом
4533	han~~h0_zz_pw01	han	han	sam-han-6	free-form-provenance-label	tag-not-a-sense-path	7-1494	7-p0747	7	ai_translated	None	сегментация под вопросом
4534	han~~h0_zz_pw01	han	han	sam-han-6a	free-form-provenance-label	tag-not-a-sense-path	7-1494	7-p0747	7	ai_translated	None	сегментация под вопросом
4535	han~~h0_zz_pw01	han	han	sam-han-6b	free-form-provenance-label	tag-not-a-sense-path	7-1494	7-p0747	7	ai_translated	None	сегментация под вопросом
4536	han~~h0_zz_pw01	han	han	sam-han-6c	free-form-provenance-label	tag-not-a-sense-path	7-1494	7-p0747	7	ai_translated	None	сегментация под вопросом
4537	han~~h0_zz_pw01	han	han	sam-han-6d	free-form-provenance-label	tag-not-a-sense-path	7-1494	7-p0747	7	ai_translated	None	сегментация под вопросом
4538	han~~h0_zz_pw01	han	han	ud-han-1	free-form-provenance-label	tag-not-a-sense-path	7-1494	7-p0747	7	ai_translated	None	сегментация под вопросом
4539	han~~h0_zz_pw01	han	han	ud-han-2	free-form-provenance-label	tag-not-a-sense-path	7-1494	7-p0747	7	ai_translated	None	сегментация под вопросом
